Date,SPY 1.0x (Baseline),Fixed 1.5x (全仓杠杆),Fixed 2.0x (全仓杠杆),Fixed 3.0x (全仓杠杆),UPRO 3x (真实ETF),SSO 2x (真实ETF),Naive Dip 2x (无风控),Anti-Blowup 2x (完整风控),Anti-Blowup 2.5x (激进风控),Kelly半凯利 2.5x,阶梯加仓法 (最推荐)
2016-04-19,1.2002186615048211,1.2927479677111176,1.3766770601869158,1.5086647284646209,1.4441772234808847,1.3326609523668584,1.3822471422123368,1.1633480200277941,1.1633480200277941,1.2032861312497258,1.2918102013043276
2016-04-20,1.2013622560541584,1.294595605450337,1.3793005161166099,1.5129771945566397,1.447616501973948,1.335672590633084,1.3835641774729692,1.163902251726299,1.163902251726299,1.2044354099130483,1.2930410662728304
2016-04-21,1.1949010390262138,1.284151632625215,1.3644640919881268,1.4885657217562478,1.4248299577667138,1.321018664403341,1.3761230344058446,1.1607723776979533,1.1607723776979533,1.1979398262161463,1.2860867784107544
2016-04-22,1.1949010390262138,1.284151632625215,1.3644640919881268,1.4885657217562478,1.4256899711739832,1.322223335796783,1.3761230344058446,1.1607723776979533,1.1607723776979533,1.1979397151703652,1.2860867784107544
2016-04-25,1.1928426507714602,1.280833429839059,1.35976312216845,1.4808729185080671,1.4173053249131167,1.3162009440466866,1.3737524652971047,1.15977257932526,1.15977257932526,1.1958712922632848,1.2838713096540848
2016-04-26,1.1946148843449627,1.2836878750648695,1.363803584429854,1.4874734186727117,1.4250449288211973,1.3210186644033408,1.3757934807144414,1.1606341296317393,1.1606341296317393,1.19764986669985,1.2857787865853918
2016-04-27,1.1970735204502274,1.2876508108179123,1.369417270944412,1.4966575228573225,1.432569044917452,1.3266392845295976,1.3786250003693528,1.161828479799944,1.161828479799944,1.200116997717308,1.2884250470577077
2016-04-28,1.1862094746490914,1.2701216902430947,1.3445609664681237,1.4559087578086534,1.3947338809497012,1.3031532999647062,1.3661132833438434,1.1565563901571696,1.1565563901571696,1.1892095109766774,1.276731940090225
2016-04-29,1.1798052017882104,1.2598357255235244,1.3300425605855553,1.432327669110189,1.3717321073093125,1.2887007019380605,1.358737720753605,1.153434301327221,1.153434301327221,1.1827803658965728,1.2698389419399965
2016-05-02,1.1891828614443947,1.2748563966971487,1.3511861975902175,1.4664821584530718,1.402258126235292,1.3079712616256391,1.3695376222016868,1.158018326849918,1.158018326849918,1.1921904422717955,1.2799322331016505
2016-05-03,1.1788331566630306,1.2582133877383461,1.32766689084083,1.428192864436443,1.3661427307034084,1.2852884985693886,1.3576182525771174,1.152979090159377,1.152979090159377,1.1818006834663652,1.2687927177400986
2016-05-04,1.172257436795559,1.2476856145019404,1.3128550143642643,1.4042927998509491,1.3420661017906026,1.2702337659329206,1.3500452408532324,1.1497633392844178,1.1497633392844178,1.1752010504848256,1.2617151890545597
2016-05-05,1.1720285335340714,1.247320166652126,1.3123422996904814,1.4034701634780515,1.3431404403056773,1.2712372699927845,1.3497816214902094,1.1496510838318013,1.1496510838318013,1.1749709996385236,1.2614688176409286
2016-05-06,1.1763170643028689,1.2541662084849554,1.3219461961322287,1.4188763369805413,1.3562539330078363,1.2794672741528703,1.3547205626928298,1.1517544089238652,1.1517544089238652,1.1792728510963972,1.2660846163894617
2016-05-09,1.177289314263182,1.2557210992751544,1.3241314269271034,1.4223945273669132,1.3614134966941092,1.282478349375779,1.3558402667703133,1.1522303831370888,1.1522303831370888,1.1802483012215501,1.2672550817634367
2016-05-10,1.1919275498133435,1.2791412658567247,1.3570595228367508,1.475452036386832,1.4106417389814736,1.3129897471420737,1.3726985775975031,1.1593937114507284,1.1593937114507284,1.1949370488184592,1.2877389947774465
2016-05-11,1.1807773493309568,1.2611921695859447,1.3316695807240253,1.434044521281316,1.3719468199851248,1.2891023126923808,1.3598573068805908,1.1539707843933253,1.1539707843933253,1.1837581359745013,1.2754993400259753
2016-05-12,1.1811204481792712,1.2617418670980964,1.3324434680275727,1.4352945935933283,1.3717321073093125,1.2899051320272241,1.36025244104888,1.154138439221451,1.154138439221451,1.1841017737062396,1.275869962273122
2016-05-13,1.1708278924001039,1.2452492029933853,1.3092210291333826,1.397772130020195,1.3354019991016168,1.2672223689709736,1.3483988878021929,1.1491097250539504,1.1491097250539504,1.1737744671928474,1.2647517373927524
2016-05-16,1.182378647985702,1.2636766370513306,1.3350531641776628,1.4391411245829928,1.3749562855585566,1.2917120989000077,1.3617014629167707,1.1547779729925618,1.1547779729925618,1.185363888300433,1.277229094901837
2016-05-17,1.1713423358374422,1.245983916731084,1.310130414634634,1.3988423318823129,1.3375514512677795,1.2686276446546771,1.3489913531536308,1.1493886291501338,1.1493886291501338,1.1742992205576879,1.265307449496459
2016-05-18,1.1716857419384568,1.2465318502416562,1.3108986047080997,1.4000726408443356,1.3392712197036467,1.2690292554089975,1.3493868411734142,1.1495571140821688,1.1495571140821688,1.1746434879468934,1.2656784036441253
2016-05-19,1.1676261144311466,1.2400534215894388,1.3018146671905826,1.3855198306455858,1.325083130107742,1.260196875334811,1.3447115193338168,1.1475656356871893,1.1475656356871893,1.1705735989950459,1.2612931127090823
2016-05-20,1.1750021251645075,1.2518037334844938,1.3182620536259613,1.411777231921092,1.3491602757778902,1.2746495537962164,1.353206196249049,1.1511902790304003,1.1511902790304003,1.1779682292826554,1.2692608272216932
2016-05-23,1.173401236180029,1.2492454417613397,1.3146699048883401,1.4060067777983718,1.3424953979528909,1.2714377938482866,1.351362512014861,1.150406055837408,1.150406055837408,1.1763632991110948,1.267531514879858
2016-05-24,1.1886111665872925,1.2735350056951202,1.3487520877688899,1.4606818486515605,1.3955938943569701,1.304157286633128,1.3688792225218689,1.1578619863025676,1.1578619863025676,1.1916116245444197,1.2839615863131373
