Date,Naive Dip (无风控),Trend-Filtered (仅趋势),Risk-Managed (完整风控),Conservative (保守风控),Aggressive (激进风控),SPY_BH
2023-02-27,2.962691141340585,2.6856936805102603,1.929422017616682,1.5171670184106563,2.371447488772935,2.566173730918319
2023-02-28,2.9506456270676114,2.6726681778021866,1.9272826039420832,1.5154847281516035,2.368817941095055,2.55668884006984
2023-03-01,2.936975196914492,2.6576825413207423,1.9250647689585492,1.513740772677595,2.3660920059941843,2.5468817435566464
2023-03-02,2.966581808514318,2.6876539200482767,1.9295563807839624,1.5172726725205532,2.371612634185769,2.5666899154542904
2023-03-03,3.013891573059027,2.736980977976023,1.9388399981719286,1.5245726815304868,2.3830231037151965,2.60785337901156
2023-03-06,3.015980220709759,2.7391622366788817,1.9392430870199342,1.5248896433460457,2.3835185391500713,2.6096606393928603
2023-03-07,2.9697485032724185,2.6970505774810625,1.9303251367801622,1.517877170257176,2.3725575101434506,2.569657362030727
2023-03-08,2.9745962111486155,2.7025311785268054,1.9312704342380658,1.518620488262581,2.3737193727438672,2.5738519758908964
2023-03-09,2.919714940513674,2.6377110030058817,1.9205808581228168,1.5102149283722262,2.3605808430686084,2.5263644324274415
2023-03-10,2.868983547654227,2.5824038779993232,1.9122669224225457,1.5036774114772862,2.350362206731815,2.4899101285852465
2023-03-13,2.8635817173456206,2.578665244686866,1.9114492793004059,1.5030344722102857,2.3493572437371943,2.4863613599004415
2023-03-14,2.9297654813178493,2.619121039704321,1.9209282511554617,1.510488094764411,2.361007822924421,2.5274613245663806
2023-03-15,2.909345500441403,2.600125721951449,1.9173239778784454,1.5076539379592644,2.3565778201911725,2.511653582822517
2023-03-16,2.970512489260856,2.6363486149860735,1.9274159624018528,1.5155895922274465,2.368981851624551,2.5557211989000264
2023-03-17,2.9356005738290967,2.600621478912251,1.9206548807502597,1.5102731347614697,2.360671824083835,2.5258375964645365
2023-03-20,2.969298169511896,2.633013579735822,1.926195463206532,1.5146298741832704,2.3674817392979755,2.550125512727934
2023-03-21,3.0120962666588524,2.6726537683942917,1.933783030672178,1.520596224211277,2.376807598362509,2.583609911972092
2023-03-22,2.9606600932465628,2.620260353272003,1.9238937394645514,1.5128199542616871,2.364652696746408,2.5395683099565147
