entry_date,exit_date,entry_price,exit_price,position,action,entry_capital,exit_capital,pnl,return_pct,holding_days
2022-11-17,2022-11-22,377.24,382.65,1.2,BUY DIP 1.20x,1453656.0,1478587.0,24931.0,1.72,5
2022-11-22,2022-11-29,382.65,378.18,0.95,HOLD 0.95x,1478587.0,1462167.0,-16420.0,-1.11,7
2022-11-29,2022-12-01,378.18,389.81,1.0,HOLD 1.00x,1462167.0,1507094.0,44927.0,3.07,2
2022-12-01,2022-12-06,389.81,376.84,0.95,HOLD 0.95x,1507094.0,1459429.0,-47665.0,-3.16,5
2022-12-06,2022-12-07,376.84,376.2,1.0,HOLD 1.00x,1459429.0,1456859.0,-2570.0,-0.18,1
2022-12-07,2022-12-09,376.2,376.32,1.2,BUY DIP 1.20x,1456859.0,1457285.0,426.0,0.03,2
2022-12-09,2022-12-12,376.32,381.74,1.0,HOLD 1.00x,1457285.0,1478206.0,20922.0,1.44,3
2022-12-12,2022-12-13,381.74,384.63,1.2,BUY DIP 1.20x,1478206.0,1491544.0,13338.0,0.9,1
2022-12-13,2022-12-16,384.63,368.42,1.0,HOLD 1.00x,1491544.0,1428601.0,-62943.0,-4.22,3
2022-12-16,2022-12-19,368.42,365.3,1.2,BUY DIP 1.20x,1428601.0,1413979.0,-14622.0,-1.02,3
2022-12-19,2022-12-22,365.3,365.97,1.4,BUY DIP 1.40x,1413979.0,1417372.0,3393.0,0.24,3
2022-12-22,2022-12-23,365.97,368.08,1.2,BUY DIP 1.20x,1417372.0,1427070.0,9698.0,0.68,1
2022-12-23,2023-01-09,368.08,372.84,1.4,BUY DIP 1.40x,1427070.0,1452384.0,25314.0,1.77,17
2023-01-09,2023-01-12,372.84,381.58,1.2,BUY DIP 1.20x,1452384.0,1493242.0,40858.0,2.81,3
2023-01-12,2023-01-19,381.58,373.59,1.0,HOLD 1.00x,1493242.0,1461857.0,-31385.0,-2.1,7
2023-01-19,2023-01-23,373.59,385.11,1.2,BUY DIP 1.20x,1461857.0,1515964.0,54108.0,3.7,4
2023-01-23,2023-01-27,385.11,389.97,1.0,HOLD 1.00x,1515964.0,1535050.0,19086.0,1.26,4
2023-01-27,2023-01-31,389.97,390.74,0.95,HOLD 0.95x,1535050.0,1537916.0,2866.0,0.19,4
2023-01-31,2023-02-01,390.74,394.89,1.0,HOLD 1.00x,1537916.0,1554238.0,16321.0,1.06,1
2023-02-01,2023-02-06,394.89,393.96,0.95,HOLD 0.95x,1554238.0,1550741.0,-3496.0,-0.22,5
2023-02-06,2023-02-08,393.96,394.74,1.0,HOLD 1.00x,1550741.0,1553820.0,3079.0,0.2,2
2023-02-08,2023-02-09,394.74,391.32,0.95,HOLD 0.95x,1553820.0,1541001.0,-12820.0,-0.83,1
2023-02-09,2023-02-14,391.32,396.66,1.0,HOLD 1.00x,1541001.0,1561986.0,20986.0,1.36,5
2023-02-14,2023-02-17,396.66,391.48,0.95,HOLD 0.95x,1561986.0,1542617.0,-19369.0,-1.24,3
2023-02-17,2023-02-22,391.48,383.1,1.0,HOLD 1.00x,1542617.0,1509498.0,-33120.0,-2.15,5
2023-02-22,2023-03-02,383.1,382.4,1.2,BUY DIP 1.20x,1509498.0,1506046.0,-3452.0,-0.23,8
2023-03-02,2023-03-03,382.4,388.53,1.4,BUY DIP 1.40x,1506046.0,1539768.0,33723.0,2.24,1
2023-03-03,2023-03-07,388.53,382.84,1.2,BUY DIP 1.20x,1539768.0,1512611.0,-27157.0,-1.76,4
2023-03-07,2023-03-08,382.84,383.47,1.0,HOLD 1.00x,1512611.0,1514988.0,2378.0,0.16,1
2023-03-08,2023-03-10,383.47,370.96,1.2,BUY DIP 1.20x,1514988.0,1455708.0,-59280.0,-3.91,2
2023-03-10,2023-03-17,370.96,376.31,1.4,BUY DIP 1.40x,1455708.0,1484800.0,29092.0,2.0,7
2023-03-17,2023-03-20,376.31,379.93,1.2,BUY DIP 1.20x,1484800.0,1501842.0,17042.0,1.15,3
2023-03-20,2023-03-22,379.93,378.36,1.4,BUY DIP 1.40x,1501842.0,1492860.0,-8982.0,-0.6,2
2023-03-22,2023-03-23,378.36,379.38,1.2,BUY DIP 1.20x,1492860.0,1497613.0,4753.0,0.32,1
2023-03-23,2023-03-27,379.38,382.59,1.4,BUY DIP 1.40x,1497613.0,1515237.0,17624.0,1.18,4
2023-03-27,2023-03-31,382.59,395.03,1.2,BUY DIP 1.20x,1515237.0,1574409.0,59172.0,3.91,4
2023-03-31,2023-04-14,395.03,398.0,1.0,HOLD 1.00x,1574409.0,1586192.0,11782.0,0.75,14
2023-04-14,2023-04-26,398.0,390.18,0.95,HOLD 0.95x,1586192.0,1556573.0,-29619.0,-1.87,12
2023-04-26,2023-04-28,390.18,401.35,1.0,HOLD 1.00x,1556573.0,1601088.0,44514.0,2.86,2
2023-04-28,2023-05-03,401.35,393.71,0.95,HOLD 0.95x,1601088.0,1572130.0,-28957.0,-1.81,5
