date,level,leverage,action,close,reason
2023-08-17,2,1.6,LEVEL_UP,422.554931640625,DD=-4.7% RSI=21 VIX=18 → Level 2
2023-08-18,3,2.0,LEVEL_UP,422.7582702636719,DD=-4.7% RSI=19 VIX=17 → Level 3
2023-08-21,2,1.6,LEVEL_DOWN,425.50885009765625,DD=-4.0% RSI=26 → Level 2
2023-08-22,1,1.3,LEVEL_DOWN,424.3563232421875,DD=-4.3% RSI=31 → Level 1
2023-08-29,0,1.0,LEVEL_DOWN,435.0196838378906,DD=-1.9% RSI=54 → Level 0
2023-09-20,1,1.3,LEVEL_UP,426.3294372558594,DD=-3.8% RSI=31 VIX=15 → Level 1
2023-09-21,2,1.6,LEVEL_UP,419.28289794921875,DD=-5.4% RSI=25 VIX=18 → Level 2
2023-09-22,3,2.0,LEVEL_UP,418.34014892578125,DD=-5.6% RSI=23 VIX=17 → Level 3
2023-09-25,2,1.6,LEVEL_DOWN,420.09930419921875,DD=-5.3% RSI=28 → Level 2
2023-09-29,3,2.0,LEVEL_UP,415.4826354980469,DD=-6.3% RSI=24 VIX=18 → Level 3
2023-10-02,2,1.6,LEVEL_DOWN,415.3173828125,DD=-6.3% RSI=26 → Level 2
2023-10-03,3,2.0,LEVEL_UP,409.7579650878906,DD=-7.6% RSI=21 VIX=20 → Level 3
2023-10-06,2,1.6,LEVEL_DOWN,417.48480224609375,DD=-5.8% RSI=32 → Level 2
2023-10-10,1,1.3,LEVEL_DOWN,422.3445129394531,DD=-4.5% RSI=45 → Level 1
2023-10-11,0,1.0,LEVEL_DOWN,424.0745544433594,DD=-3.0% RSI=57 → Level 0
2023-10-12,1,1.3,LEVEL_UP,421.48919677734375,DD=-3.5% RSI=55 VIX=17 → Level 1
2023-10-19,2,1.6,LEVEL_UP,414.46209716796875,DD=-5.2% RSI=49 VIX=21 → Level 2
2023-10-25,1,1.3,LEVEL_DOWN,405.831298828125,DD=-7.1% RSI=42 → Level 1
2023-10-26,0,1.0,LEVEL_DOWN,400.97161865234375,DD=-8.2% RSI=32 → Level 0
2023-11-01,1,1.3,LEVEL_UP,410.79791259765625,DD=-6.0% RSI=39 VIX=17 → Level 1
2023-11-07,0,1.0,LEVEL_DOWN,424.6673889160156,DD=-2.8% RSI=56 → Level 0
2023-11-09,1,1.3,LEVEL_UP,421.6641540527344,DD=-3.5% RSI=64 VIX=15 → Level 1
2023-11-10,0,1.0,LEVEL_DOWN,428.24407958984375,DD=-2.0% RSI=69 → Level 0
2024-04-15,1,1.3,LEVEL_UP,493.809814453125,DD=-3.6% RSI=33 VIX=19 → Level 1
2024-04-17,2,1.6,LEVEL_UP,489.9920654296875,DD=-4.3% RSI=24 VIX=18 → Level 2
2024-04-18,3,2.0,LEVEL_UP,488.98382568359375,DD=-4.5% RSI=24 VIX=18 → Level 3
2024-04-22,2,1.6,LEVEL_DOWN,489.17962646484375,DD=-4.5% RSI=31 → Level 2
2024-04-23,1,1.3,LEVEL_DOWN,494.9844665527344,DD=-3.3% RSI=37 → Level 1
2024-04-26,0,1.0,LEVEL_DOWN,497.5394592285156,DD=-2.8% RSI=40 → Level 0
2024-04-30,1,1.3,LEVEL_UP,491.3919372558594,DD=-4.1% RSI=39 VIX=16 → Level 1
2024-05-03,0,1.0,LEVEL_DOWN,500.50555419921875,DD=-2.3% RSI=57 → Level 0
2024-07-24,1,1.3,LEVEL_UP,531.5232543945312,DD=-4.2% RSI=41 VIX=18 → Level 1
2024-07-31,0,1.0,LEVEL_DOWN,540.9314575195312,DD=-2.5% RSI=46 → Level 0
2024-08-01,1,1.3,LEVEL_UP,533.2713623046875,DD=-3.9% RSI=38 VIX=19 → Level 1
2024-08-02,2,1.6,LEVEL_UP,523.3427124023438,DD=-5.7% RSI=31 VIX=23 → Level 2
2024-08-05,0,1.0,DAILY_LOSS_CUT,508.10101318359375,单日亏损-4.7%
2024-08-13,1,1.3,LEVEL_UP,532.3187255859375,DD=-4.0% RSI=50 VIX=18 → Level 1
2024-08-15,0,1.0,LEVEL_DOWN,543.15087890625,DD=-2.1% RSI=55 → Level 0
2024-09-06,1,1.3,LEVEL_UP,530.6689453125,DD=-4.3% RSI=37 VIX=22 → Level 1
2024-09-10,0,1.0,LEVEL_DOWN,538.9476928710938,DD=-2.8% RSI=41 → Level 0
2024-11-01,1,1.3,LEVEL_UP,562.518798828125,DD=-2.3% RSI=31 VIX=22 → Level 1
2024-11-05,0,1.0,LEVEL_DOWN,568.0943603515625,DD=-1.3% RSI=42 → Level 0
2024-12-18,1,1.3,LEVEL_UP,577.5313720703125,DD=-3.5% RSI=37 VIX=28 → Level 1
2024-12-20,0,1.0,LEVEL_DOWN,584.2886352539062,DD=-2.4% RSI=39 → Level 0
