entry_date,exit_date,entry_price,exit_price,position,action,entry_capital,exit_capital,pnl,return_pct,holding_days
2022-01-19,2022-01-21,427.32,414.29,1.6,BUY DIP 1.60x,1526245.0,1452062.0,-74182.0,-4.86,2
2022-01-21,2022-01-24,414.29,416.05,1.75,BUY DIP 1.75x,1452062.0,1462525.0,10462.0,0.72,3
2022-01-24,2022-01-25,416.05,410.97,1.0,HOLD 1.00x,1462525.0,1444322.0,-18203.0,-1.24,1
2022-01-25,2022-01-26,410.97,409.94,1.8,BUY DIP 1.80x,1444322.0,1437455.0,-6867.0,-0.48,1
2022-01-26,2022-01-31,409.94,425.58,1.0,HOLD 1.00x,1437455.0,1492014.0,54559.0,3.8,5
2022-01-31,2022-02-01,425.58,428.45,1.6,BUY DIP 1.60x,1492014.0,1507940.0,15926.0,1.07,1
2022-02-01,2022-02-14,428.45,415.28,1.15,BUY DIP 1.15x,1507940.0,1454387.0,-53553.0,-3.55,13
2022-02-14,2022-02-16,415.28,422.45,0.85,TRIM 0.85x,1454387.0,1475528.0,21142.0,1.45,2
2022-02-16,2022-02-17,422.45,413.42,1.3,BUY DIP 1.30x,1475528.0,1434489.0,-41040.0,-2.78,1
2022-02-17,2022-02-18,413.42,410.75,1.15,BUY DIP 1.15x,1434489.0,1423679.0,-10810.0,-0.75,1
2022-02-18,2022-02-22,410.75,406.34,0.85,TRIM 0.85x,1423679.0,1410671.0,-13008.0,-0.91,4
2022-02-22,2022-02-23,406.34,399.13,0.8999999999999999,TRIM 0.90x,1410671.0,1388129.0,-22542.0,-1.6,1
2022-02-23,2022-02-25,399.13,414.08,0.95,HOLD 0.95x,1388129.0,1437465.0,49336.0,3.55,2
2022-02-25,2022-02-28,414.08,413.02,0.8999999999999999,TRIM 0.90x,1437465.0,1434134.0,-3332.0,-0.23,3
2022-02-28,2022-03-08,413.02,393.74,0.85,TRIM 0.85x,1434134.0,1377154.0,-56979.0,-3.97,8
2022-03-08,2022-03-09,393.74,404.3,0.8999999999999999,TRIM 0.90x,1377154.0,1410364.0,33209.0,2.41,1
2022-03-09,2022-03-10,404.3,402.47,0.95,HOLD 0.95x,1410364.0,1404271.0,-6093.0,-0.43,1
2022-03-10,2022-03-14,402.47,394.45,0.85,TRIM 0.85x,1404271.0,1380444.0,-23827.0,-1.7,4
2022-03-14,2022-03-16,394.45,412.06,0.8999999999999999,TRIM 0.90x,1380444.0,1435838.0,55394.0,4.01,2
2022-03-16,2022-03-18,412.06,421.79,0.85,TRIM 0.85x,1435838.0,1464595.0,28757.0,2.0,2
