Ticker,FiscalPeriod,PeriodEndDate,ReportDate,Hour,ReactionDate,EPS_Actual,EPS_Estimate,SurprisePct,Open,High,Low,Close,PrevClose,GapPct,IntradayPct,DayChange,SurpriseClass,ReactionClass,ExpectationLevel,ExpectationComment,SignalScore
BAC,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,0.9,0.827,0.088271,39.8,40.08,39.46,39.78,39.69,0.0027714789619551383,-0.0005025125628139704,0.0022675736961452106,Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0449
BKNG,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,48.8,49.4345,-0.012835000000000001,5113.8301,5162.0,5087.27,5107.2798,5098.5,0.0030067863096989566,-0.0012808990271303458,0.0017220358929097284,Inline,Neutral,Expectation Low,市场已充分消化利空，或有反弹,-0.0058
BKNG,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,99.5,97.5699,0.019782,5234.79,5263.4399,5202.8301,5254.3999,5146.1602,0.017222510873252585,0.003746071953220737,0.021033099591419652,Inline,Neutral,Expectation Low,市场可能过于保守，仍有上涨空间,0.0158
BKNG,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,55.4,51.2238,0.081529,5638.8101,5685.0,5583.125,5678.75,5632.27,0.0011611836790493453,0.007083036898156991,0.00825244528405058,Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0425
BKNG,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,24.81,17.6769,0.40352699999999997,4880.0,4916.2002,4824.2402,4889.9502,4838.4399,0.008589566236009191,0.0020389754098361114,0.010646055560181684,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.2047
BLK,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,13.16,12.3297,0.067341,1133.5699,1141.48,1121.11,1121.54,1129.91,0.0032391075395384406,-0.010612402464109182,-0.007407669637404853,Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0325
BLK,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,11.55,11.3567,0.017020999999999998,1146.39,1146.39,1128.9475,1131.3101,1136.63,0.008586787257066934,-0.01315424942646061,-0.004680414910745087,Inline,Neutral,Expectation Low,市场可能过于保守，仍有上涨空间,0.0085
BLK,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,12.05,10.9279,0.102682,1124.0,1125.6899,1115.0906,1117.8199,1123.28,0.0006409799871804246,-0.00549830960854096,-0.004860853927782931,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0504
BLK,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,11.3,10.2422,0.103279,906.23,923.52,906.23,913.74,907.69,-0.0016084786656237662,0.008287079438994505,0.006665271182892787,Strong Beat,Neutral,Expectation High,业绩已被Price In，预期过高,0.0528
BMY,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,1.26,1.1265,0.11850899999999999,54.55,55.21,54.48,54.6,54.65,-0.0018298261665142073,0.0009165902841430663,-0.0009149130832570386,Strong Beat,Neutral,Expectation High,业绩已被Price In，预期过高,0.0589
BMY,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,1.63,1.5244,0.069273,43.82,43.82,43.21,43.39,43.83,-0.00022815423226096306,-0.009812870835235046,-0.01003878621948432,Beat,Neutral,Expectation High,业绩已被Price In，预期过高,0.0326
BMY,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,1.46,1.0811,0.350476,48.44,48.46,47.335,47.51,48.43,0.0002064835845549868,-0.019199009083402142,-0.0189964897790626,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.1715
BMY,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,1.8,1.508,0.19363399999999997,48.31,48.86,47.92,48.46,47.9,0.008559498956158741,0.0031049472158973003,0.011691022964509442,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.1
