actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.09,1.0853,2025-12-31,4,0.0047,0.4331,VZ,2025,2025-12-31,2026-01-25,2026-01-25,VZ,2025 Q4,1.09,1.0853
1.21,1.2247,2025-09-30,3,-0.0147,-1.2003,VZ,2025,2025-09-30,2025-10-25,2025-10-25,VZ,2025 Q3,1.21,1.2247
1.22,1.2199,2025-06-30,2,0.0001,0.0082,VZ,2025,2025-06-30,2025-07-25,2025-07-25,VZ,2025 Q2,1.22,1.2199
1.19,1.1821,2025-03-31,1,0.0079,0.6683,VZ,2025,2025-03-31,2025-04-25,2025-04-25,VZ,2025 Q1,1.19,1.1821
