actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.92,0.8917,2025-12-31,4,0.0283,3.1737,NOW,2025,2025-12-31,2026-01-25,2026-01-25,NOW,2025 Q4,0.92,0.8917
0.964,0.8619,2025-09-30,3,0.1021,11.8459,NOW,2025,2025-09-30,2025-10-25,2025-10-25,NOW,2025 Q3,0.964,0.8619
0.818,0.7211,2025-06-30,2,0.0969,13.4378,NOW,2025,2025-06-30,2025-07-25,2025-07-25,NOW,2025 Q2,0.818,0.7211
0.808,0.7746,2025-03-31,1,0.0334,4.3119,NOW,2025,2025-03-31,2025-04-25,2025-04-25,NOW,2025 Q1,0.808,0.7746
