actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
8.85,8.9801,2025-12-31,2,-0.1301,-1.4488,KLAC,2026,2025-12-31,2026-01-25,2026-01-25,KLAC,2026 Q2,8.85,8.9801
8.81,8.7799,2025-09-30,1,0.0301,0.3428,KLAC,2026,2025-09-30,2025-10-25,2025-10-25,KLAC,2026 Q1,8.81,8.7799
9.38,8.7304,2025-06-30,4,0.6496,7.4407,KLAC,2025,2025-06-30,2025-07-25,2025-07-25,KLAC,2025 Q4,9.38,8.7304
8.41,8.2592,2025-03-31,3,0.1508,1.8258,KLAC,2025,2025-03-31,2025-04-25,2025-04-25,KLAC,2025 Q3,8.41,8.2592
