actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
7.54,6.7372,2025-12-31,4,0.8028,11.9159,LLY,2025,2025-12-31,2026-01-25,2026-01-25,LLY,2025 Q4,7.54,6.7372
7.02,5.7519,2025-09-30,3,1.2681,22.0466,LLY,2025,2025-09-30,2025-10-25,2025-10-25,LLY,2025 Q3,7.02,5.7519
6.31,5.5107,2025-06-30,2,0.7993,14.5045,LLY,2025,2025-06-30,2025-07-25,2025-07-25,LLY,2025 Q2,6.31,5.5107
3.34,3.0535,2025-03-31,1,0.2865,9.3827,LLY,2025,2025-03-31,2025-04-25,2025-04-25,LLY,2025 Q1,3.34,3.0535
