actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
2.53,2.303,2025-12-31,4,0.227,9.8567,ISRG,2025,2025-12-31,2026-01-25,2026-01-25,ISRG,2025 Q4,2.53,2.303
2.4,2.0217,2025-09-30,3,0.3783,18.712,ISRG,2025,2025-09-30,2025-10-25,2025-10-25,ISRG,2025 Q3,2.4,2.0217
2.19,1.9623,2025-06-30,2,0.2277,11.6037,ISRG,2025,2025-06-30,2025-07-25,2025-07-25,ISRG,2025 Q2,2.19,1.9623
1.81,1.7564,2025-03-31,1,0.0536,3.0517,ISRG,2025,2025-03-31,2025-04-25,2025-04-25,ISRG,2025 Q1,1.81,1.7564
