actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
-1.12,-0.4013,2025-12-31,4,-0.7187,-179.0929,BA,2025,2025-12-31,2026-01-25,2026-01-25,BA,2025 Q4,-1.12,-0.4013
-7.47,-4.73,2025-09-30,3,-2.74,-57.9281,BA,2025,2025-09-30,2025-10-25,2025-10-25,BA,2025 Q3,-7.47,-4.73
-1.24,-1.5246,2025-06-30,2,0.2846,18.6672,BA,2025,2025-06-30,2025-07-25,2025-07-25,BA,2025 Q2,-1.24,-1.5246
-0.49,-1.3314,2025-03-31,1,0.8414,63.1966,BA,2025,2025-03-31,2025-04-25,2025-04-25,BA,2025 Q1,-0.49,-1.3314
