actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.27,1.1935,2025-12-31,2,0.0765,6.4097,LRCX,2026,2025-12-31,2026-01-25,2026-01-25,LRCX,2026 Q2,1.27,1.1935
1.26,1.2464,2025-09-30,1,0.0136,1.0911,LRCX,2026,2025-09-30,2025-10-25,2025-10-25,LRCX,2026 Q1,1.26,1.2464
1.33,1.2338,2025-06-30,4,0.0962,7.797,LRCX,2025,2025-06-30,2025-07-25,2025-07-25,LRCX,2025 Q4,1.33,1.2338
1.04,1.0255,2025-03-31,3,0.0145,1.4139,LRCX,2025,2025-03-31,2025-04-25,2025-04-25,LRCX,2025 Q3,1.04,1.0255
