actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
2.27,2.2129,2025-12-31,4,0.0571,2.5803,EOG,2025,2025-12-31,2026-01-25,2026-01-25,EOG,2025 Q4,2.27,2.2129
2.71,2.4539,2025-09-30,3,0.2561,10.4364,EOG,2025,2025-09-30,2025-10-25,2025-10-25,EOG,2025 Q3,2.71,2.4539
2.32,2.2345,2025-06-30,2,0.0855,3.8264,EOG,2025,2025-06-30,2025-07-25,2025-07-25,EOG,2025 Q2,2.32,2.2345
2.87,2.8205,2025-03-31,1,0.0495,1.755,EOG,2025,2025-03-31,2025-04-25,2025-04-25,EOG,2025 Q1,2.87,2.8205
