actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
2.23,2.1743,2025-12-31,4,0.0557,2.5617,DHR,2025,2025-12-31,2026-01-25,2026-01-25,DHR,2025 Q4,2.23,2.1743
1.89,1.738,2025-09-30,3,0.152,8.7457,DHR,2025,2025-09-30,2025-10-25,2025-10-25,DHR,2025 Q3,1.89,1.738
1.8,1.6602,2025-06-30,2,0.1398,8.4207,DHR,2025,2025-06-30,2025-07-25,2025-07-25,DHR,2025 Q2,1.8,1.6602
1.88,1.6593,2025-03-31,1,0.2207,13.3008,DHR,2025,2025-03-31,2025-04-25,2025-04-25,DHR,2025 Q1,1.88,1.6593
