actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
5.16,4.7223,2025-12-31,4,0.4377,9.2688,CAT,2025,2025-12-31,2026-01-25,2026-01-25,CAT,2025 Q4,5.16,4.7223
4.95,4.5687,2025-09-30,3,0.3813,8.3459,CAT,2025,2025-09-30,2025-10-25,2025-10-25,CAT,2025 Q3,4.95,4.5687
4.72,4.9458,2025-06-30,2,-0.2258,-4.5655,CAT,2025,2025-06-30,2025-07-25,2025-07-25,CAT,2025 Q2,4.72,4.9458
4.25,4.39,2025-03-31,1,-0.14,-3.1891,CAT,2025,2025-03-31,2025-04-25,2025-04-25,CAT,2025 Q1,4.25,4.39
