actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
3.12,3.0757,2025-12-31,4,0.0443,1.4403,MCD,2025,2025-12-31,2026-01-25,2026-01-25,MCD,2025 Q4,3.12,3.0757
3.22,3.3597,2025-09-30,3,-0.1397,-4.1581,MCD,2025,2025-09-30,2025-10-25,2025-10-25,MCD,2025 Q3,3.22,3.3597
3.19,3.177,2025-06-30,2,0.013,0.4092,MCD,2025,2025-06-30,2025-07-25,2025-07-25,MCD,2025 Q2,3.19,3.177
2.67,2.6843,2025-03-31,1,-0.0143,-0.5327,MCD,2025,2025-03-31,2025-04-25,2025-04-25,MCD,2025 Q1,2.67,2.6843
