actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.84,0.7774,2025-12-31,4,0.0626,8.0525,CMCSA,2025,2025-12-31,2026-01-25,2026-01-25,CMCSA,2025 Q4,0.84,0.7774
1.12,1.1301,2025-09-30,3,-0.0101,-0.8937,CMCSA,2025,2025-09-30,2025-10-25,2025-10-25,CMCSA,2025 Q3,1.12,1.1301
1.25,1.2156,2025-06-30,2,0.0344,2.8299,CMCSA,2025,2025-06-30,2025-07-25,2025-07-25,CMCSA,2025 Q2,1.25,1.2156
1.09,1.0129,2025-03-31,1,0.0771,7.6118,CMCSA,2025,2025-03-31,2025-04-25,2025-04-25,CMCSA,2025 Q1,1.09,1.0129
