actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.27,1.3062,2025-12-31,4,-0.0362,-2.7714,TXN,2025,2025-12-31,2026-01-25,2026-01-25,TXN,2025 Q4,1.27,1.3062
1.48,1.5043,2025-09-30,3,-0.0243,-1.6154,TXN,2025,2025-09-30,2025-10-25,2025-10-25,TXN,2025 Q3,1.48,1.5043
1.41,1.3671,2025-06-30,2,0.0429,3.138,TXN,2025,2025-06-30,2025-07-25,2025-07-25,TXN,2025 Q2,1.41,1.3671
1.28,1.0782,2025-03-31,1,0.2018,18.7164,TXN,2025,2025-03-31,2025-04-25,2025-04-25,TXN,2025 Q1,1.28,1.0782
