actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
19.5,18.5437,2025-12-31,4,0.9563,5.157,2330.TW,2025,2025-12-31,2026-01-25,2026-01-25,TSM,2025 Q4,19.5,18.5437
17.44,16.1535,2025-09-30,3,1.2865,7.9642,2330.TW,2025,2025-09-30,2025-10-25,2025-10-25,TSM,2025 Q3,17.44,16.1535
15.36,14.8178,2025-06-30,2,0.5422,3.6591,2330.TW,2025,2025-06-30,2025-07-25,2025-07-25,TSM,2025 Q2,15.36,14.8178
13.94,13.8561,2025-03-31,1,0.0839,0.6055,2330.TW,2025,2025-03-31,2025-04-25,2025-04-25,TSM,2025 Q1,13.94,13.8561
