actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.32,0.2768,2026-03-31,4,0.0432,15.6069,SNOW,2026,2026-03-31,2026-04-25,2026-04-25,SNOW,2026 Q4,0.32,0.2768
0.35,0.3164,2025-12-31,3,0.0336,10.6195,SNOW,2026,2025-12-31,2026-01-25,2026-01-25,SNOW,2026 Q3,0.35,0.3164
0.35,0.2709,2025-09-30,2,0.0791,29.199,SNOW,2026,2025-09-30,2025-10-25,2025-10-25,SNOW,2026 Q2,0.35,0.2709
0.24,0.2175,2025-06-30,1,0.0225,10.3448,SNOW,2026,2025-06-30,2025-07-25,2025-07-25,SNOW,2026 Q1,0.24,0.2175
