actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
3.5,3.48,2025-12-31,1,0.02,0.5747,QCOM,2026,2025-12-31,2026-01-25,2026-01-25,QCOM,2026 Q1,3.5,3.48
3.0,2.9335,2025-09-30,4,0.0665,2.2669,QCOM,2025,2025-09-30,2025-10-25,2025-10-25,QCOM,2025 Q4,3.0,2.9335
2.77,2.7685,2025-06-30,3,0.0015,0.0542,QCOM,2025,2025-06-30,2025-07-25,2025-07-25,QCOM,2025 Q3,2.77,2.7685
2.85,2.8776,2025-03-31,2,-0.0276,-0.9591,QCOM,2025,2025-03-31,2025-04-25,2025-04-25,QCOM,2025 Q2,2.85,2.8776
