actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.96,0.9597,2025-12-31,3,0.0003,0.0313,CRWD,2026,2025-12-31,2026-01-25,2026-01-25,CRWD,2026 Q3,0.96,0.9597
0.93,0.8459,2025-09-30,2,0.0841,9.9421,CRWD,2026,2025-09-30,2025-10-25,2025-10-25,CRWD,2026 Q2,0.93,0.8459
0.73,0.6679,2025-06-30,1,0.0621,9.2978,CRWD,2026,2025-06-30,2025-07-25,2025-07-25,CRWD,2026 Q1,0.73,0.6679
1.03,0.8683,2025-03-31,4,0.1617,18.6226,CRWD,2025,2025-03-31,2025-04-25,2025-04-25,CRWD,2025 Q4,1.03,0.8683
