actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
4.5,4.3571,2025-12-31,1,0.1429,3.2797,COST,2026,2025-12-31,2026-01-25,2026-01-25,COST,2026 Q1,4.5,4.3571
5.87,5.9183,2025-09-30,4,-0.0483,-0.8161,COST,2025,2025-09-30,2025-10-25,2025-10-25,COST,2025 Q4,5.87,5.9183
4.28,4.3223,2025-06-30,3,-0.0423,-0.9786,COST,2025,2025-06-30,2025-07-25,2025-07-25,COST,2025 Q3,4.28,4.3223
4.02,4.1892,2025-03-31,2,-0.1692,-4.039,COST,2025,2025-03-31,2025-04-25,2025-04-25,COST,2025 Q2,4.02,4.1892
