actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.23,1.3103,2025-12-31,4,-0.0803,-6.1284,PYPL,2025,2025-12-31,2026-01-25,2026-01-25,PYPL,2025 Q4,1.23,1.3103
1.34,1.2251,2025-09-30,3,0.1149,9.3788,PYPL,2025,2025-09-30,2025-10-25,2025-10-25,PYPL,2025 Q3,1.34,1.2251
1.4,1.3228,2025-06-30,2,0.0772,5.8361,PYPL,2025,2025-06-30,2025-07-25,2025-07-25,PYPL,2025 Q2,1.4,1.3228
1.33,1.1847,2025-03-31,1,0.1453,12.2647,PYPL,2025,2025-03-31,2025-04-25,2025-04-25,PYPL,2025 Q1,1.33,1.1847
