actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.83,1.817,2025-12-31,4,0.013,0.7155,MMM,2025,2025-12-31,2026-01-25,2026-01-25,MMM,2025 Q4,1.83,1.817
2.19,2.0958,2025-09-30,3,0.0942,4.4947,MMM,2025,2025-09-30,2025-10-25,2025-10-25,MMM,2025 Q3,2.19,2.0958
2.16,2.0342,2025-06-30,2,0.1258,6.1842,MMM,2025,2025-06-30,2025-07-25,2025-07-25,MMM,2025 Q2,2.16,2.0342
1.88,1.7833,2025-03-31,1,0.0967,5.4225,MMM,2025,2025-03-31,2025-04-25,2025-04-25,MMM,2025 Q1,1.88,1.7833
