actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
4.78,4.072,2025-12-31,1,0.708,17.387,MU,2026,2025-12-31,2026-01-25,2026-01-25,MU,2026 Q1,4.78,4.072
3.03,2.9461,2025-09-30,4,0.0839,2.8478,MU,2025,2025-09-30,2025-10-25,2025-10-25,MU,2025 Q4,3.03,2.9461
1.91,1.649,2025-06-30,3,0.261,15.8278,MU,2025,2025-06-30,2025-07-25,2025-07-25,MU,2025 Q3,1.91,1.649
1.56,1.4662,2025-03-31,2,0.0938,6.3975,MU,2025,2025-03-31,2025-04-25,2025-04-25,MU,2025 Q2,1.56,1.4662
