actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.82,0.771,2025-12-31,3,0.049,6.3554,OKTA,2026,2025-12-31,2026-01-25,2026-01-25,OKTA,2026 Q3,0.82,0.771
0.91,0.8553,2025-09-30,2,0.0547,6.3954,OKTA,2026,2025-09-30,2025-10-25,2025-10-25,OKTA,2026 Q2,0.91,0.8553
0.86,0.7865,2025-06-30,1,0.0735,9.3452,OKTA,2026,2025-06-30,2025-07-25,2025-07-25,OKTA,2026 Q1,0.86,0.7865
0.78,0.7507,2025-03-31,4,0.0293,3.903,OKTA,2025,2025-03-31,2025-04-25,2025-04-25,OKTA,2025 Q4,0.78,0.7507
