actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.57,1.4695,2025-12-31,4,0.1005,6.8391,GE,2025,2025-12-31,2026-01-25,2026-01-25,GE,2025 Q4,1.57,1.4695
1.66,1.4967,2025-09-30,3,0.1633,10.9107,GE,2025,2025-09-30,2025-10-25,2025-10-25,GE,2025 Q3,1.66,1.4967
1.66,1.4737,2025-06-30,2,0.1863,12.6417,GE,2025,2025-06-30,2025-07-25,2025-07-25,GE,2025 Q2,1.66,1.4737
1.49,1.3107,2025-03-31,1,0.1793,13.6797,GE,2025,2025-03-31,2025-04-25,2025-04-25,GE,2025 Q1,1.49,1.3107
