actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.55,1.4821,2025-12-31,4,0.0679,4.5813,RTX,2025,2025-12-31,2026-01-25,2026-01-25,RTX,2025 Q4,1.55,1.4821
1.7,1.423,2025-09-30,3,0.277,19.4659,RTX,2025,2025-09-30,2025-10-25,2025-10-25,RTX,2025 Q3,1.7,1.423
1.56,1.4585,2025-06-30,2,0.1015,6.9592,RTX,2025,2025-06-30,2025-07-25,2025-07-25,RTX,2025 Q2,1.56,1.4585
1.47,1.3684,2025-03-31,1,0.1016,7.4247,RTX,2025,2025-03-31,2025-04-25,2025-04-25,RTX,2025 Q1,1.47,1.3684
