actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
2.63,1.4936,2025-12-31,4,1.1364,76.0846,AMT,2025,2025-12-31,2026-01-25,2026-01-25,AMT,2025 Q4,2.63,1.4936
1.82,1.6612,2025-09-30,3,0.1588,9.5594,AMT,2025,2025-09-30,2025-10-25,2025-10-25,AMT,2025 Q3,1.82,1.6612
0.78,1.6811,2025-06-30,2,-0.9011,-53.6018,AMT,2025,2025-06-30,2025-07-25,2025-07-25,AMT,2025 Q2,0.78,1.6811
1.04,1.6241,2025-03-31,1,-0.5841,-35.9645,AMT,2025,2025-03-31,2025-04-25,2025-04-25,AMT,2025 Q1,1.04,1.6241
