actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.78,0.7482,2025-12-31,4,0.0318,4.2502,SLB,2025,2025-12-31,2026-01-25,2026-01-25,SLB,2025 Q4,0.78,0.7482
0.69,0.6656,2025-09-30,3,0.0244,3.6659,SLB,2025,2025-09-30,2025-10-25,2025-10-25,SLB,2025 Q3,0.69,0.6656
0.74,0.7339,2025-06-30,2,0.0061,0.8312,SLB,2025,2025-06-30,2025-07-25,2025-07-25,SLB,2025 Q2,0.74,0.7339
0.72,0.7465,2025-03-31,1,-0.0265,-3.5499,SLB,2025,2025-03-31,2025-04-25,2025-04-25,SLB,2025 Q1,0.72,0.7465
