actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
2.09,2.0295,2025-12-31,4,0.0605,2.981,MRK,2025,2025-12-31,2026-01-25,2026-01-25,MRK,2025 Q4,2.09,2.0295
2.68,2.3705,2025-09-30,3,0.3095,13.0563,MRK,2025,2025-09-30,2025-10-25,2025-10-25,MRK,2025 Q3,2.68,2.3705
2.19,2.0337,2025-06-30,2,0.1563,7.6855,MRK,2025,2025-06-30,2025-07-25,2025-07-25,MRK,2025 Q2,2.19,2.0337
2.22,2.1567,2025-03-31,1,0.0633,2.935,MRK,2025,2025-03-31,2025-04-25,2025-04-25,MRK,2025 Q1,2.22,2.1567
