actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
2.11,2.1222,2025-12-31,4,-0.0122,-0.5749,UNH,2025,2025-12-31,2026-01-25,2026-01-25,UNH,2025 Q4,2.11,2.1222
2.92,2.8218,2025-09-30,3,0.0982,3.48,UNH,2025,2025-09-30,2025-10-25,2025-10-25,UNH,2025 Q3,2.92,2.8218
4.08,4.5292,2025-06-30,2,-0.4492,-9.9179,UNH,2025,2025-06-30,2025-07-25,2025-07-25,UNH,2025 Q2,4.08,4.5292
7.2,7.3601,2025-03-31,1,-0.1601,-2.1752,UNH,2025,2025-03-31,2025-04-25,2025-04-25,UNH,2025 Q1,7.2,7.3601
