actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.96,0.8856,2025-12-31,1,0.0744,8.4011,ZS,2026,2025-12-31,2026-01-25,2026-01-25,ZS,2026 Q1,0.96,0.8856
0.89,0.8222,2025-09-30,4,0.0678,8.2462,ZS,2025,2025-09-30,2025-10-25,2025-10-25,ZS,2025 Q4,0.89,0.8222
0.84,0.775,2025-06-30,3,0.065,8.3871,ZS,2025,2025-06-30,2025-07-25,2025-07-25,ZS,2025 Q3,0.84,0.775
0.78,0.7129,2025-03-31,2,0.0671,9.4123,ZS,2025,2025-03-31,2025-04-25,2025-04-25,ZS,2025 Q2,0.78,0.7129
