actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.53,0.2827,2025-12-31,4,0.2473,87.4779,ROKU,2025,2025-12-31,2026-01-25,2026-01-25,ROKU,2025 Q4,0.53,0.2827
0.16,0.0874,2025-09-30,3,0.0726,83.0664,ROKU,2025,2025-09-30,2025-10-25,2025-10-25,ROKU,2025 Q3,0.16,0.0874
0.07,-0.1573,2025-06-30,2,0.2273,144.501,ROKU,2025,2025-06-30,2025-07-25,2025-07-25,ROKU,2025 Q2,0.07,-0.1573
-0.19,-0.2768,2025-03-31,1,0.0868,31.3584,ROKU,2025,2025-03-31,2025-04-25,2025-04-25,ROKU,2025 Q1,-0.19,-0.2768
