actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.48,0.5165,2025-12-31,4,-0.0365,-7.0668,SHOP,2025,2025-12-31,2026-01-25,2026-01-25,SHOP,2025 Q4,0.48,0.5165
0.34,0.3423,2025-09-30,3,-0.0023,-0.6719,SHOP,2025,2025-09-30,2025-10-25,2025-10-25,SHOP,2025 Q3,0.34,0.3423
0.35,0.2942,2025-06-30,2,0.0558,18.9667,SHOP,2025,2025-06-30,2025-07-25,2025-07-25,SHOP,2025 Q2,0.35,0.2942
0.25,0.2652,2025-03-31,1,-0.0152,-5.7315,SHOP,2025,2025-03-31,2025-04-25,2025-04-25,SHOP,2025 Q1,0.25,0.2652
