actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.69,1.7501,2025-12-31,4,-0.0601,-3.4341,PM,2025,2025-12-31,2026-01-25,2026-01-25,PM,2025 Q4,1.69,1.7501
2.24,2.1573,2025-09-30,3,0.0827,3.8335,PM,2025,2025-09-30,2025-10-25,2025-10-25,PM,2025 Q3,2.24,2.1573
1.91,1.9137,2025-06-30,2,-0.0037,-0.1933,PM,2025,2025-06-30,2025-07-25,2025-07-25,PM,2025 Q2,1.91,1.9137
1.69,1.6614,2025-03-31,1,0.0286,1.7214,PM,2025,2025-03-31,2025-04-25,2025-04-25,PM,2025 Q1,1.69,1.6614
