actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
12.08,7.5242,2025-12-31,3,4.5558,60.5486,HDFCBANK.NS,2026,2025-12-31,2026-01-25,2026-01-25,HDB,2026 Q3,12.08,7.5242
12.09,10.9489,2025-09-30,2,1.1411,10.4221,HDFCBANK.NS,2026,2025-09-30,2025-10-25,2025-10-25,HDB,2026 Q2,12.09,10.9489
11.79,11.621,2025-06-30,1,0.169,1.4543,HDFCBANK.NS,2026,2025-06-30,2025-07-25,2025-07-25,HDB,2026 Q1,11.79,11.621
11.465,11.6456,2025-03-31,4,-0.1806,-1.5508,HDFCBANK.NS,2025,2025-03-31,2025-04-25,2025-04-25,HDB,2025 Q4,11.465,11.6456
