actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
48.8,49.4345,2025-12-31,4,-0.6345,-1.2835,BKNG,2025,2025-12-31,2026-01-25,2026-01-25,BKNG,2025 Q4,48.8,49.4345
99.5,97.5699,2025-09-30,3,1.9301,1.9782,BKNG,2025,2025-09-30,2025-10-25,2025-10-25,BKNG,2025 Q3,99.5,97.5699
55.4,51.2238,2025-06-30,2,4.1762,8.1529,BKNG,2025,2025-06-30,2025-07-25,2025-07-25,BKNG,2025 Q2,55.4,51.2238
24.81,17.6769,2025-03-31,1,7.1331,40.3527,BKNG,2025,2025-03-31,2025-04-25,2025-04-25,BKNG,2025 Q1,24.81,17.6769
