actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.44,1.5328,2026-03-31,4,-0.0928,-6.0543,ZM,2026,2026-03-31,2026-04-25,2026-04-25,ZM,2026 Q4,1.44,1.5328
1.52,1.4827,2025-12-31,3,0.0373,2.5157,ZM,2026,2025-12-31,2026-01-25,2026-01-25,ZM,2026 Q3,1.52,1.4827
1.53,1.4089,2025-09-30,2,0.1211,8.5954,ZM,2026,2025-09-30,2025-10-25,2025-10-25,ZM,2026 Q2,1.53,1.4089
1.43,1.3461,2025-06-30,1,0.0839,6.2328,ZM,2026,2025-06-30,2025-07-25,2025-07-25,ZM,2026 Q1,1.43,1.3461
