actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
4.3,4.4155,2025-12-31,4,-0.1155,-2.6158,SPGI,2025,2025-12-31,2026-01-25,2026-01-25,SPGI,2025 Q4,4.3,4.4155
4.73,4.497,2025-09-30,3,0.233,5.1812,SPGI,2025,2025-09-30,2025-10-25,2025-10-25,SPGI,2025 Q3,4.73,4.497
4.43,4.3055,2025-06-30,2,0.1245,2.8917,SPGI,2025,2025-06-30,2025-07-25,2025-07-25,SPGI,2025 Q2,4.43,4.3055
4.37,4.2695,2025-03-31,1,0.1005,2.3539,SPGI,2025,2025-03-31,2025-04-25,2025-04-25,SPGI,2025 Q1,4.37,4.2695
