actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.53,1.3324,2025-12-31,4,0.1976,14.8304,AMD,2025,2025-12-31,2026-01-25,2026-01-25,AMD,2025 Q4,1.53,1.3324
1.2,1.175,2025-09-30,3,0.025,2.1277,AMD,2025,2025-09-30,2025-10-25,2025-10-25,AMD,2025 Q3,1.2,1.175
0.48,0.4961,2025-06-30,2,-0.0161,-3.2453,AMD,2025,2025-06-30,2025-07-25,2025-07-25,AMD,2025 Q2,0.48,0.4961
0.96,0.9523,2025-03-31,1,0.0077,0.8086,AMD,2025,2025-03-31,2025-04-25,2025-04-25,AMD,2025 Q1,0.96,0.9523
