actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.81,1.7082,2025-12-31,4,0.1018,5.9595,C,2025,2025-12-31,2026-01-25,2026-01-25,C,2025 Q4,1.81,1.7082
2.24,1.9381,2025-09-30,3,0.3019,15.5771,C,2025,2025-09-30,2025-10-25,2025-10-25,C,2025 Q3,2.24,1.9381
1.96,1.6313,2025-06-30,2,0.3287,20.1496,C,2025,2025-06-30,2025-07-25,2025-07-25,C,2025 Q2,1.96,1.6313
1.96,1.8867,2025-03-31,1,0.0733,3.8851,C,2025,2025-03-31,2025-04-25,2025-04-25,C,2025 Q1,1.96,1.8867
