actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.62,1.6882,2025-12-31,4,-0.0682,-4.0398,WFC,2025,2025-12-31,2026-01-25,2026-01-25,WFC,2025 Q4,1.62,1.6882
1.66,1.5607,2025-09-30,3,0.0993,6.3625,WFC,2025,2025-09-30,2025-10-25,2025-10-25,WFC,2025 Q3,1.66,1.5607
1.54,1.4227,2025-06-30,2,0.1173,8.2449,WFC,2025,2025-06-30,2025-07-25,2025-07-25,WFC,2025 Q2,1.54,1.4227
1.33,1.2515,2025-03-31,1,0.0785,6.2725,WFC,2025,2025-03-31,2025-04-25,2025-04-25,WFC,2025 Q1,1.33,1.2515
