actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
3.25,2.8867,2025-12-31,3,0.3633,12.5853,CRM,2026,2025-12-31,2026-01-25,2026-01-25,CRM,2026 Q3,3.25,2.8867
2.91,2.8054,2025-09-30,2,0.1046,3.7285,CRM,2026,2025-09-30,2025-10-25,2025-10-25,CRM,2026 Q2,2.91,2.8054
2.58,2.5704,2025-06-30,1,0.0096,0.3735,CRM,2026,2025-06-30,2025-07-25,2025-07-25,CRM,2026 Q1,2.58,2.5704
2.78,2.6346,2025-03-31,4,0.1454,5.5189,CRM,2025,2025-03-31,2025-04-25,2025-04-25,CRM,2025 Q4,2.78,2.6346
