date,total_value,daily_pnl,ES_position,GC_position,ZN_position
2000-01-03,1000000.0,0.0,0,0,0
2000-01-04,1000000.0,0.0,0,0,0
2000-01-05,1000000.0,0.0,0,0,0
2000-01-06,1000000.0,0.0,0,0,0
2000-01-07,1000000.0,0.0,0,0,0
2000-01-10,1000000.0,0.0,0,0,0
2000-01-11,1000000.0,0.0,0,0,0
2000-01-12,1000000.0,0.0,0,0,0
2000-01-13,1000000.0,0.0,0,0,0
2000-01-14,1000000.0,0.0,0,0,0
2000-01-17,1000000.0,0.0,0,0,0
2000-01-18,1000000.0,0.0,0,0,0
2000-01-19,1000000.0,0.0,0,0,0
2000-01-20,1000000.0,0.0,0,0,0
2000-01-21,1000000.0,0.0,0,0,0
2000-01-24,1000000.0,0.0,0,0,0
2000-01-25,1000000.0,0.0,0,0,0
2000-01-26,1000000.0,0.0,0,0,0
2000-01-27,1000000.0,0.0,0,0,0
2000-01-28,1000000.0,0.0,0,0,0
2000-01-31,1000000.0,0.0,0,0,0
2000-02-01,1000000.0,0.0,0,0,0
2000-02-02,1000000.0,0.0,0,0,0
2000-02-03,1000000.0,0.0,0,0,0
2000-02-04,1000000.0,0.0,0,0,0
2000-02-07,1000000.0,0.0,0,0,0
2000-02-08,1000000.0,0.0,0,0,0
2000-02-09,1000000.0,0.0,0,0,0
2000-02-10,1000000.0,0.0,0,0,0
2000-02-11,1000000.0,0.0,0,0,0
2000-02-14,1000000.0,0.0,0,0,0
2000-02-15,1000000.0,0.0,0,0,0
2000-02-16,1000000.0,0.0,0,0,0
2000-02-17,1000000.0,0.0,0,0,0
2000-02-18,1000000.0,0.0,0,0,0
2000-02-21,1000000.0,0.0,0,0,0
2000-02-22,1000000.0,0.0,0,0,0
2000-02-23,1000000.0,0.0,0,0,0
2000-02-24,1000000.0,0.0,0,0,0
2000-02-25,1000000.0,0.0,0,0,0
2000-02-28,1000000.0,0.0,0,0,0
2000-02-29,1000000.0,0.0,0,0,0
2000-03-01,1000000.0,0.0,0,0,0
2000-03-02,1000000.0,0.0,0,0,0
2000-03-03,1000000.0,0.0,0,0,0
2000-03-06,1000000.0,0.0,0,0,0
2000-03-07,1000000.0,0.0,0,0,0
2000-03-08,1000000.0,0.0,0,0,0
2000-03-09,1000000.0,0.0,0,0,0
2000-03-10,1000000.0,0.0,0,0,0
2000-03-13,1000000.0,0.0,0,0,0
2000-03-14,1000000.0,0.0,0,0,0
2000-03-15,1000000.0,0.0,0,0,0
2000-03-16,1000000.0,0.0,0,0,0
2000-03-17,1000000.0,0.0,0,0,0
2000-03-20,1000000.0,0.0,0,0,0
2000-03-21,1000000.0,0.0,0,0,0
2000-03-22,1000000.0,0.0,0,0,0
2000-03-23,1000000.0,0.0,0,0,0
2000-03-24,1000000.0,0.0,0,0,0
2000-03-27,1000000.0,0.0,0,0,0
2000-03-28,1000000.0,0.0,0,0,0
2000-03-29,1000000.0,0.0,0,0,0
2000-03-30,1000000.0,0.0,0,0,0
2000-03-31,1000000.0,0.0,0,0,0
2000-04-03,1000000.0,0.0,0,0,0
2000-04-04,1000000.0,0.0,0,0,0
2000-04-05,1000000.0,0.0,0,0,0
2000-04-06,1000000.0,0.0,0,0,0
2000-04-07,1000000.0,0.0,0,0,0
2000-04-10,1000000.0,0.0,0,0,0
2000-04-11,1000000.0,0.0,0,0,0
2000-04-12,1000000.0,0.0,0,0,0
2000-04-13,1000000.0,0.0,0,0,0
2000-04-14,1000000.0,0.0,0,0,0
2000-04-17,1000000.0,0.0,0,0,0
2000-04-18,1000000.0,0.0,0,0,0
2000-04-19,1000000.0,0.0,0,0,0
2000-04-20,1000000.0,0.0,0,0,0
2000-04-21,1000000.0,0.0,0,0,0
2000-04-24,1000000.0,0.0,0,0,0
2000-04-25,1000000.0,0.0,0,0,0
2000-04-26,1000000.0,0.0,0,0,0
2000-04-27,1000000.0,0.0,0,0,0
2000-04-28,1000000.0,0.0,0,0,0
2000-05-01,1000000.0,0.0,0,0,0
2000-05-02,1000000.0,0.0,0,0,0
2000-05-03,1000000.0,0.0,0,0,0
2000-05-04,1000000.0,0.0,0,0,0
2000-05-05,1000000.0,0.0,0,0,0
2000-05-08,1000000.0,0.0,0,0,0
2000-05-09,1000000.0,0.0,0,0,0
2000-05-10,1000000.0,0.0,0,0,0
2000-05-11,1000000.0,0.0,0,0,0
2000-05-12,1000000.0,0.0,0,0,0
2000-05-15,1000000.0,0.0,0,0,0
2000-05-16,1000000.0,0.0,0,0,0
2000-05-17,1000000.0,0.0,0,0,0
2000-05-18,1000000.0,0.0,0,0,0
2000-05-19,1000000.0,0.0,0,0,0
2000-05-22,1000000.0,0.0,0,0,0
2000-05-23,1000000.0,0.0,0,0,0
2000-05-24,1000000.0,0.0,0,0,0
2000-05-25,1000000.0,0.0,0,0,0
2000-05-26,1000000.0,0.0,0,0,0
2000-05-29,1000000.0,0.0,0,0,0
2000-05-30,1000000.0,0.0,0,0,0
2000-05-31,1000000.0,0.0,0,0,0
2000-06-01,1000000.0,0.0,0,0,0
2000-06-02,1000000.0,0.0,0,0,0
2000-06-05,1000000.0,0.0,0,0,0
2000-06-06,1000000.0,0.0,0,0,0
2000-06-07,1000000.0,0.0,0,0,0
2000-06-08,1000000.0,0.0,0,0,0
2000-06-09,1000000.0,0.0,0,0,0
2000-06-12,1000000.0,0.0,0,0,0
2000-06-13,1000000.0,0.0,0,0,0
2000-06-14,1000000.0,0.0,0,0,0
2000-06-15,1000000.0,0.0,0,0,0
2000-06-16,1000000.0,0.0,0,0,0
2000-06-19,1000000.0,0.0,0,0,0
2000-06-20,1000000.0,0.0,0,0,0
2000-06-21,1000000.0,0.0,0,0,0
2000-06-22,1000000.0,0.0,0,0,0
2000-06-23,1000000.0,0.0,0,0,0
2000-06-26,1006786.8556576308,6786.855657630854,1,0,0
2000-06-27,1006786.6890401643,-0.16661746652070406,0,0,0
2000-06-28,1006786.6890401643,0.0,0,0,0
2000-06-29,1006786.6890401643,0.0,0,0,0
2000-06-30,1006786.6890401643,0.0,0,0,0
2000-07-03,1006786.6890401643,0.0,0,0,0
2000-07-04,1006786.6890401643,0.0,0,0,0
2000-07-05,1006786.6890401643,0.0,0,0,0
2000-07-06,1006786.6890401643,0.0,0,0,0
2000-07-07,1006786.6890401643,0.0,0,0,0
2000-07-10,1006786.6890401643,0.0,0,0,0
2000-07-11,1006786.6890401643,0.0,0,0,0
2000-07-12,1006786.6890401643,0.0,0,0,0
2000-07-13,1006786.6890401643,0.0,0,0,0
2000-07-14,1006786.6890401643,0.0,0,0,0
2000-07-17,1006786.6890401643,0.0,0,0,0
2000-07-18,1006786.6890401643,0.0,0,0,0
2000-07-19,1006786.6890401643,0.0,0,0,0
2000-07-20,1006786.6890401643,0.0,0,0,0
2000-07-21,1006786.6890401643,0.0,0,0,0
2000-07-24,1006786.6890401643,0.0,0,0,0
2000-07-25,1006786.6890401643,0.0,0,0,0
2000-07-26,1010606.8654456143,3820.1764054499654,0,1,0
2000-07-27,1009768.2003750879,-838.6650705263728,0,1,0
2000-07-28,1009768.1742066313,-0.02616845665107064,0,0,0
2000-07-31,1009768.1742066313,0.0,0,0,0
2000-08-01,1011739.6274655547,1971.453258923522,0,1,0
2000-08-02,1011739.5946713185,-0.03279423624580488,0,0,0
2000-08-03,1011739.5946713185,0.0,0,0,0
2000-08-04,1011739.5946713185,0.0,0,0,0
2000-08-07,1011739.5946713185,0.0,0,0,0
2000-08-08,1011739.5946713185,0.0,0,0,0
2000-08-09,1011739.5946713185,0.0,0,0,0
2000-08-10,1011739.5946713185,0.0,0,0,0
2000-08-11,1011739.5946713185,0.0,0,0,0
2000-08-14,1011739.5946713185,0.0,0,0,0
2000-08-15,1011739.5946713185,0.0,0,0,0
2000-08-16,1011739.5946713185,0.0,0,0,0
2000-08-17,1011739.5946713185,0.0,0,0,0
2000-08-18,1011739.5946713185,0.0,0,0,0
2000-08-21,1011739.5946713185,0.0,0,0,0
2000-08-22,1014374.8276972878,2635.2330259691817,1,0,0
2000-08-23,1020342.9463497079,5968.118652420165,1,0,0
2000-08-24,1019720.110738188,-622.8356115198713,1,0,0
2000-08-25,1017551.0562798139,-2169.054458374178,1,0,0
2000-08-28,1017551.0872151764,0.030935362618690763,0,0,0
2000-08-29,1017551.0872151764,0.0,0,0,0
2000-08-30,1017551.0872151764,0.0,0,0,0
2000-08-31,1017551.0872151764,0.0,0,0,0
2000-09-01,1017551.0872151764,0.0,0,0,0
2000-09-04,1017551.0872151764,0.0,0,0,0
2000-09-05,1017551.0872151764,0.0,0,0,0
2000-09-06,1022156.6101767537,4605.522961577277,1,0,0
2000-09-07,1022156.5696200827,-0.04055667094239197,0,0,0
2000-09-08,1030767.5602240181,8610.990603935354,1,0,0
2000-09-11,1032839.4437436609,2071.8835196429004,1,0,0
2000-09-12,1030324.9536020027,-2514.4901416582366,1,0,0
2000-09-13,1030324.7340981851,-0.2195038176255275,0,0,0
2000-09-14,1030324.7340981851,0.0,0,0,0
2000-09-15,1030324.7340981851,0.0,0,0,0
2000-09-18,1030324.7340981851,0.0,0,0,0
2000-09-19,1030324.7340981851,0.0,0,0,0
2000-09-20,1030324.7340981851,0.0,0,0,0
2000-09-21,1030324.7340981851,0.0,0,0,0
2000-09-22,1030324.7340981851,0.0,0,0,0
2000-09-25,1030324.7340981851,0.0,0,0,0
2000-09-26,1030324.7340981851,0.0,0,0,0
2000-09-27,1030324.7340981851,0.0,0,0,0
2000-09-28,1030324.7340981851,0.0,0,0,0
2000-09-29,1030324.7340981851,0.0,0,0,0
2000-10-02,1030324.7340981851,0.0,0,0,0
2000-10-03,1030324.7340981851,0.0,0,0,0
2000-10-04,1030324.7340981851,0.0,0,0,0
2000-10-05,1030324.7340981851,0.0,0,0,0
2000-10-06,1030324.7340981851,0.0,0,0,0
2000-10-09,1030324.7340981851,0.0,0,0,0
2000-10-10,1030324.7340981851,0.0,0,0,0
2000-10-11,1030324.7340981851,0.0,0,0,0
2000-10-12,1030324.7340981851,0.0,0,0,0
2000-10-13,1030324.7340981851,0.0,0,0,0
2000-10-16,1030324.7340981851,0.0,0,0,0
2000-10-17,1030324.7340981851,0.0,0,0,0
2000-10-18,1030324.7340981851,0.0,0,0,0
2000-10-19,1030324.7340981851,0.0,0,0,0
2000-10-20,1042647.9240962544,12323.189998069276,1,0,0
2000-10-23,1044571.027911435,1923.103815180649,1,0,0
2000-10-24,1048286.3169568086,3715.2890453736068,1,0,0
2000-10-25,1051436.3344962448,3150.0175394361536,1,0,0
2000-10-26,1053631.5692224859,2195.2347262411336,1,0,0
2000-10-27,1052768.1584458528,-863.410776633006,1,0,0
2000-10-30,1055308.9965236373,2540.838077784434,1,0,0
2000-10-31,1053004.3272000304,-2304.669323606967,1,0,0
2000-11-01,1052388.5609772045,-615.7662228259229,1,0,0
2000-11-02,1050991.459049499,-1397.1019277056025,1,0,0
2000-11-03,1051381.268918676,389.80986917712784,1,0,0
2000-11-06,1058919.5308948073,7538.261976131143,1,0,0
2000-11-07,1058920.1857265332,0.65483172598196,0,0,0
2000-11-08,1061242.764290211,2322.5785636777337,1,0,0
2000-11-09,1061242.445577554,-0.3187126571016779,0,0,0
2000-11-10,1061242.445577554,0.0,0,0,0
2000-11-13,1061242.445577554,0.0,0,0,0
2000-11-14,1061242.445577554,0.0,0,0,0
2000-11-15,1061242.445577554,0.0,0,0,0
2000-11-16,1061242.445577554,0.0,0,0,0
2000-11-17,1061242.445577554,0.0,0,0,0
2000-11-20,1061242.445577554,0.0,0,0,0
2000-11-21,1061242.445577554,0.0,0,0,0
2000-11-22,1061242.445577554,0.0,0,0,0
2000-11-23,1061242.445577554,0.0,0,0,0
2000-11-24,1061242.445577554,0.0,0,0,0
2000-11-27,1061242.445577554,0.0,0,0,0
2000-11-28,1061242.445577554,0.0,0,0,0
2000-11-29,1061242.445577554,0.0,0,0,0
2000-11-30,1061242.445577554,0.0,0,0,0
2000-12-01,1061242.445577554,0.0,0,0,0
2000-12-04,1061242.445577554,0.0,0,0,0
2000-12-05,1061242.445577554,0.0,0,0,0
2000-12-06,1061242.445577554,0.0,0,0,0
2000-12-07,1062767.3628029295,1524.9172253754994,0,0,-1
2000-12-08,1064032.3119143224,1264.9491113928868,0,0,-1
2000-12-11,1064108.3884797767,76.07656545426542,0,0,-1
2000-12-12,1064004.7363341018,-103.652145675014,0,0,-1
2000-12-13,1064170.1159511341,165.37961703229075,0,0,-1
2000-12-14,1064170.119591266,0.0036401316952677123,0,0,0
2000-12-15,1064170.119591266,0.0,0,0,0
2000-12-18,1064170.119591266,0.0,0,0,0
2000-12-19,1064170.119591266,0.0,0,0,0
2000-12-20,1064170.119591266,0.0,0,0,0
2000-12-21,1067621.4924900236,3451.372898757595,1,0,0
2000-12-22,1067621.185116631,-0.3073733926935415,0,0,0
2000-12-25,1067621.185116631,0.0,0,0,0
2000-12-26,1067621.185116631,0.0,0,0,0
2000-12-27,1067621.185116631,0.0,0,0,0
2000-12-28,1067621.185116631,0.0,0,0,0
2000-12-29,1067621.185116631,0.0,0,0,0
2001-01-01,1067621.185116631,0.0,0,0,0
2001-01-02,1067621.185116631,0.0,0,0,0
2001-01-03,1067621.185116631,0.0,0,0,0
2001-01-04,1067621.185116631,0.0,0,0,0
2001-01-05,1067621.185116631,0.0,0,0,0
2001-01-08,1072136.3273763177,4515.142259686751,0,1,0
2001-01-09,1072136.3110137621,-0.01636255544658411,0,0,0
2001-01-10,1072136.3110137621,0.0,0,0,0
2001-01-11,1072136.3110137621,0.0,0,0,0
2001-01-12,1072136.3110137621,0.0,0,0,0
2001-01-15,1072136.3110137621,0.0,0,0,0
2001-01-16,1072136.3110137621,0.0,0,0,0
2001-01-17,1072136.3110137621,0.0,0,0,0
2001-01-18,1072136.3110137621,0.0,0,0,0
2001-01-19,1072136.3110137621,0.0,0,0,0
2001-01-22,1075385.6182901596,3249.3072763975247,0,1,0
2001-01-23,1074888.7435976188,-496.8746925407563,0,1,0
2001-01-24,1074888.738008749,-0.0055888698143922964,0,0,0
2001-01-25,1074888.738008749,0.0,0,0,0
2001-01-26,1074888.738008749,0.0,0,0,0
2001-01-29,1074888.738008749,0.0,0,0,0
2001-01-30,1074888.738008749,0.0,0,0,0
2001-01-31,1074888.738008749,0.0,0,0,0
2001-02-01,1074888.738008749,0.0,0,0,0
2001-02-02,1074888.738008749,0.0,0,0,0
2001-02-05,1074888.738008749,0.0,0,0,0
2001-02-06,1074888.738008749,0.0,0,0,0
2001-02-07,1074888.738008749,0.0,0,0,0
2001-02-08,1074888.738008749,0.0,0,0,0
2001-02-09,1074888.738008749,0.0,0,0,0
2001-02-12,1074888.738008749,0.0,0,0,0
2001-02-13,1074888.738008749,0.0,0,0,0
2001-02-14,1074888.738008749,0.0,0,0,0
2001-02-15,1074888.738008749,0.0,0,0,0
2001-02-16,1074888.738008749,0.0,0,0,0
2001-02-19,1074888.738008749,0.0,0,0,0
2001-02-20,1074888.738008749,0.0,0,0,0
2001-02-21,1074888.738008749,0.0,0,0,0
2001-02-22,1074888.738008749,0.0,0,0,0
2001-02-23,1074888.738008749,0.0,0,0,0
2001-02-26,1074888.738008749,0.0,0,0,0
2001-02-27,1074888.738008749,0.0,0,0,0
2001-02-28,1074888.738008749,0.0,0,0,0
2001-03-01,1074888.738008749,0.0,0,0,0
2001-03-02,1074888.738008749,0.0,0,0,0
2001-03-05,1074888.738008749,0.0,0,0,0
2001-03-06,1074888.738008749,0.0,0,0,0
2001-03-07,1074888.738008749,0.0,0,0,0
2001-03-08,1074888.738008749,0.0,0,0,0
2001-03-09,1074888.738008749,0.0,0,0,0
2001-03-12,1074888.738008749,0.0,0,0,0
2001-03-13,1074888.738008749,0.0,0,0,0
2001-03-14,1077699.3883595504,2810.6503508014866,1,0,0
2001-03-15,1080478.4926501657,2779.104290615406,1,0,0
2001-03-16,1084880.664106725,4402.171456559353,1,0,0
2001-03-19,1085084.7108913937,204.04678466871758,1,0,0
2001-03-20,1087450.533577246,2365.822685852294,1,0,0
2001-03-21,1086575.676321751,-874.857255494957,1,0,0
2001-03-22,1087770.8135068507,1195.1371850998792,1,0,0
2001-03-23,1087482.2406285964,-288.5728782542884,1,0,0
2001-03-26,1087934.9966542902,452.75602569390276,1,0,0
2001-03-27,1090021.4269741902,2086.430319899947,1,0,0
2001-03-28,1087493.8405573983,-2527.5864167919403,1,0,0
2001-03-29,1094546.0656820047,7052.225124606504,1,0,0
2001-03-30,1091397.738522915,-3148.3271590897803,1,0,0
2001-04-02,1091398.38890698,0.6503840650164261,0,0,0
2001-04-03,1091398.38890698,0.0,0,0,0
2001-04-04,1094140.559809823,2742.1709028430455,1,0,0
2001-04-05,1096334.705120383,2194.1453105599508,1,0,0
2001-04-06,1098547.2606401767,2212.55551979366,1,0,0
2001-04-09,1102360.71061699,3813.4499768133237,1,-1,0
2001-04-10,1102360.7738894094,0.06327241935643316,0,0,0
2001-04-11,1102360.7738894094,0.0,0,0,0
2001-04-12,1102360.7738894094,0.0,0,0,0
2001-04-13,1102360.7738894094,0.0,0,0,0
2001-04-16,1102360.7738894094,0.0,0,0,0
2001-04-17,1102360.7738894094,0.0,0,0,0
2001-04-18,1102360.7738894094,0.0,0,0,0
2001-04-19,1102360.7738894094,0.0,0,0,0
2001-04-20,1102939.2648314103,578.4909420008427,0,-1,0
2001-04-23,1102939.2684438203,0.0036124099745279636,0,0,0
2001-04-24,1102939.2684438203,0.0,0,0,0
2001-04-25,1104317.0577601881,1377.789316367734,0,-1,0
2001-04-26,1105908.7883184762,1591.7305582880028,0,-1,0
2001-04-27,1106525.7018952325,616.9135767564209,0,-1,0
2001-04-30,1110102.4065915397,3576.7046963072717,0,-1,0
2001-05-01,1114373.830293023,4271.423701483204,0,-1,0
2001-05-02,1114113.378660851,-260.4516321721366,0,-1,0
2001-05-03,1113815.7852237062,-297.5934371446799,0,-1,0
2001-05-04,1111807.8314960806,-2007.9537276254962,0,-1,0
2001-05-07,1112333.9192295843,526.087733503754,0,-1,0
2001-05-08,1114935.3860121137,2601.4667825294287,0,-1,0
2001-05-09,1119185.9941100515,4250.608097937775,0,-1,0
2001-05-10,1121129.8309268712,1943.83681681966,0,-1,0
2001-05-11,1120138.6410807674,-991.1898461038174,0,-1,0
2001-05-14,1120138.773643106,0.1325623387127564,0,0,0
2001-05-15,1120138.773643106,0.0,0,0,0
2001-05-16,1120138.773643106,0.0,0,0,0
2001-05-17,1120138.773643106,0.0,0,0,0
2001-05-18,1120138.773643106,0.0,0,0,0
2001-05-21,1120138.773643106,0.0,0,0,0
2001-05-22,1120138.773643106,0.0,0,0,0
2001-05-23,1120138.773643106,0.0,0,0,0
2001-05-24,1120138.773643106,0.0,0,0,0
2001-05-25,1120138.773643106,0.0,0,0,0
2001-05-28,1120138.773643106,0.0,0,0,0
2001-05-29,1120138.773643106,0.0,0,0,0
2001-05-30,1120138.773643106,0.0,0,0,0
2001-05-31,1120138.773643106,0.0,0,0,0
2001-06-01,1120138.773643106,0.0,0,0,0
2001-06-04,1120138.773643106,0.0,0,0,0
2001-06-05,1120138.773643106,0.0,0,0,0
2001-06-06,1120138.773643106,0.0,0,0,0
2001-06-07,1120138.773643106,0.0,0,0,0
2001-06-08,1127612.368914961,7473.595271855076,1,0,0
2001-06-11,1125168.1663639138,-2444.202551047237,1,0,0
2001-06-12,1128270.315470642,3102.149106728126,1,0,0
2001-06-13,1129032.9564296743,762.640959032385,1,0,0
2001-06-14,1136693.2693964823,7660.312966808091,1,0,0
2001-06-15,1134090.9827178568,-2602.2866786254713,1,0,0
2001-06-18,1131388.741063103,-2702.241654753587,1,0,0
2001-06-19,1129502.0469764348,-1886.694086668215,1,0,0
2001-06-20,1129501.6781867105,-0.36878972432958107,0,0,0
2001-06-21,1129501.6781867105,0.0,0,0,0
2001-06-22,1129501.6781867105,0.0,0,0,0
2001-06-25,1129501.6781867105,0.0,0,0,0
2001-06-26,1129501.6781867105,0.0,0,0,0
2001-06-27,1129501.6781867105,0.0,0,0,0
2001-06-28,1129501.6781867105,0.0,0,0,0
2001-06-29,1129501.6781867105,0.0,0,0,0
2001-07-02,1129501.6781867105,0.0,0,0,0
2001-07-03,1129501.6781867105,0.0,0,0,0
2001-07-04,1129501.6781867105,0.0,0,0,0
2001-07-05,1129501.6781867105,0.0,0,0,0
2001-07-06,1129501.6781867105,0.0,0,0,0
2001-07-09,1129501.6781867105,0.0,0,0,0
2001-07-10,1129501.6781867105,0.0,0,0,0
2001-07-11,1129501.6781867105,0.0,0,0,0
2001-07-12,1129501.6781867105,0.0,0,0,0
2001-07-13,1129501.6781867105,0.0,0,0,0
2001-07-16,1129501.6781867105,0.0,0,0,0
2001-07-17,1129501.6781867105,0.0,0,0,0
2001-07-18,1129501.6781867105,0.0,0,0,0
2001-07-19,1129501.6781867105,0.0,0,0,0
2001-07-20,1129501.6781867105,0.0,0,0,0
2001-07-23,1129501.6781867105,0.0,0,0,0
2001-07-24,1129501.6781867105,0.0,0,0,0
2001-07-25,1129501.6781867105,0.0,0,0,0
2001-07-26,1129501.6781867105,0.0,0,0,0
2001-07-27,1129501.6781867105,0.0,0,0,0
2001-07-30,1129501.6781867105,0.0,0,0,0
2001-07-31,1129501.6781867105,0.0,0,0,0
2001-08-01,1129501.6781867105,0.0,0,0,0
2001-08-02,1129501.6781867105,0.0,0,0,0
2001-08-03,1129501.6781867105,0.0,0,0,0
2001-08-06,1129501.6781867105,0.0,0,0,0
2001-08-07,1129501.6781867105,0.0,0,0,0
2001-08-08,1129501.6781867105,0.0,0,0,0
2001-08-09,1129501.6781867105,0.0,0,0,0
2001-08-10,1129501.6781867105,0.0,0,0,0
2001-08-13,1136716.347293803,7214.669107092434,1,0,0
2001-08-14,1146281.590413347,9565.243119543795,1,1,0
2001-08-15,1145569.5833912527,-712.0070220942473,1,0,0
2001-08-16,1149073.0418312142,3503.4584399615014,1,0,0
2001-08-17,1151451.2182585516,2378.1764273372987,1,0,0
2001-08-20,1156364.3436533106,4913.125394758957,1,0,0
2001-08-21,1153179.1569957773,-3185.1866575333706,1,0,0
2001-08-22,1155707.7496707463,2528.592674968919,1,0,0
2001-08-23,1159547.187919727,3839.438248980761,1,0,0
2001-08-24,1153635.2238421112,-5911.964077615794,1,0,0
2001-08-27,1153635.9262809423,0.7024388310039831,0,0,0
2001-08-28,1153635.9262809423,0.0,0,0,0
2001-08-29,1153635.9262809423,0.0,0,0,0
2001-08-30,1153635.9262809423,0.0,0,0,0
2001-08-31,1153635.9262809423,0.0,0,0,0
2001-09-03,1153635.9262809423,0.0,0,0,0
2001-09-04,1153635.9262809423,0.0,0,0,0
2001-09-05,1153635.9262809423,0.0,0,0,0
2001-09-06,1153635.9262809423,0.0,0,0,0
2001-09-07,1153635.9262809423,0.0,0,0,0
2001-09-10,1153635.9262809423,0.0,0,0,0
2001-09-11,1153635.9262809423,0.0,0,0,0
2001-09-12,1153635.9262809423,0.0,0,0,0
2001-09-13,1153635.9262809423,0.0,0,0,0
2001-09-14,1153635.9262809423,0.0,0,0,0
2001-09-17,1153635.9262809423,0.0,0,0,0
2001-09-18,1153635.9262809423,0.0,0,0,0
2001-09-19,1153635.9262809423,0.0,0,0,0
2001-09-20,1153635.9262809423,0.0,0,0,0
2001-09-21,1153635.9262809423,0.0,0,0,0
2001-09-24,1153635.9262809423,0.0,0,0,0
2001-09-25,1153635.9262809423,0.0,0,0,0
2001-09-26,1153635.9262809423,0.0,0,0,0
2001-09-27,1153635.9262809423,0.0,0,0,0
2001-09-28,1153635.9262809423,0.0,0,0,0
2001-10-01,1153635.9262809423,0.0,0,0,0
2001-10-02,1153635.9262809423,0.0,0,0,0
2001-10-03,1157054.1817307838,3418.255449841542,-1,0,0
2001-10-04,1158825.9085567188,1771.7268259351404,-1,0,0
2001-10-05,1162817.6950043887,3991.7864476698305,-1,0,0
2001-10-08,1162817.6140250391,-0.08097934964818705,0,0,0
2001-10-09,1162817.6140250391,0.0,0,0,0
2001-10-10,1162817.6140250391,0.0,0,0,0
2001-10-11,1162817.6140250391,0.0,0,0,0
2001-10-12,1162817.6140250391,0.0,0,0,0
2001-10-15,1162817.6140250391,0.0,0,0,0
2001-10-16,1162817.6140250391,0.0,0,0,0
2001-10-17,1162817.6140250391,0.0,0,0,0
2001-10-18,1162817.6140250391,0.0,0,0,0
2001-10-19,1162817.6140250391,0.0,0,0,0
2001-10-22,1162817.6140250391,0.0,0,0,0
2001-10-23,1164761.613601446,1943.9995764067467,0,-1,0
2001-10-24,1169865.256336326,5103.642734880071,-1,0,0
2001-10-25,1173728.1666542161,3862.9103178900423,0,-1,0
2001-10-26,1173795.0258990775,66.85924486149626,0,-1,0
2001-10-29,1174338.0706421062,543.0447430286739,0,-1,0
2001-10-30,1174338.0540985223,-0.016543583850295248,0,0,0
2001-10-31,1174338.0540985223,0.0,0,0,0
2001-11-01,1174338.0540985223,0.0,0,0,0
2001-11-02,1174338.0540985223,0.0,0,0,0
2001-11-05,1174338.0540985223,0.0,0,0,0
2001-11-06,1174338.0540985223,0.0,0,0,0
2001-11-07,1174338.0540985223,0.0,0,0,0
2001-11-08,1174338.0540985223,0.0,0,0,0
2001-11-09,1174338.0540985223,0.0,0,0,0
2001-11-12,1174338.0540985223,0.0,0,0,0
2001-11-13,1174338.0540985223,0.0,0,0,0
2001-11-14,1174338.0540985223,0.0,0,0,0
2001-11-15,1174338.0540985223,0.0,0,0,0
2001-11-16,1174338.0540985223,0.0,0,0,0
2001-11-19,1174338.0540985223,0.0,0,0,0
2001-11-20,1174338.0540985223,0.0,0,0,0
2001-11-21,1174338.0540985223,0.0,0,0,0
2001-11-22,1174338.0540985223,0.0,0,0,0
2001-11-23,1174338.0540985223,0.0,0,0,0
2001-11-26,1174338.0540985223,0.0,0,0,0
2001-11-27,1174338.0540985223,0.0,0,0,0
2001-11-28,1174338.0540985223,0.0,0,0,0
2001-11-29,1174338.0540985223,0.0,0,0,0
2001-11-30,1174338.0540985223,0.0,0,0,0
2001-12-03,1174338.0540985223,0.0,0,0,0
2001-12-04,1174338.0540985223,0.0,0,0,0
2001-12-05,1174338.0540985223,0.0,0,0,0
2001-12-06,1174338.0540985223,0.0,0,0,0
2001-12-07,1174338.0540985223,0.0,0,0,0
2001-12-10,1174338.0540985223,0.0,0,0,0
2001-12-11,1174338.0540985223,0.0,0,0,0
2001-12-12,1174338.0540985223,0.0,0,0,0
2001-12-13,1174338.0540985223,0.0,0,0,0
2001-12-14,1174338.0540985223,0.0,0,0,0
2001-12-17,1174338.0540985223,0.0,0,0,0
2001-12-18,1174338.0540985223,0.0,0,0,0
2001-12-19,1174338.0540985223,0.0,0,0,0
2001-12-20,1174338.0540985223,0.0,0,0,0
2001-12-21,1174338.0540985223,0.0,0,0,0
2001-12-24,1174338.0540985223,0.0,0,0,0
2001-12-25,1174338.0540985223,0.0,0,0,0
2001-12-26,1174338.0540985223,0.0,0,0,0
2001-12-27,1174338.0540985223,0.0,0,0,0
2001-12-28,1174338.0540985223,0.0,0,0,0
2001-12-31,1174338.0540985223,0.0,0,0,0
2002-01-01,1174338.0540985223,0.0,0,0,0
2002-01-02,1174338.0540985223,0.0,0,0,0
2002-01-03,1174338.0540985223,0.0,0,0,0
2002-01-04,1174338.0540985223,0.0,0,0,0
2002-01-07,1180570.8497429504,6232.795644428008,-1,0,0
2002-01-08,1186221.3194990016,5650.469756051267,-1,0,0
2002-01-09,1185990.8007192174,-230.51877978429272,-1,0,0
2002-01-10,1185005.7830995899,-985.0176196274807,-1,0,0
2002-01-11,1188144.6471485635,3138.864048973554,-1,0,0
2002-01-14,1185799.8125171023,-2344.8346314611335,-1,0,0
2002-01-15,1191593.8429667766,5794.0304496742765,-1,0,0
2002-01-16,1191770.4317582606,176.58879148392137,-1,0,0
