actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.15,0.0829,2025-12-31,4,0.0671,80.9409,INTC,2025,2025-12-31,2026-01-25,2026-01-25,INTC,2025 Q4,0.15,0.0829
0.23,0.01,2025-09-30,3,0.22,2200.0,INTC,2025,2025-09-30,2025-10-25,2025-10-25,INTC,2025 Q3,0.23,0.01
0.1,0.0121,2025-06-30,2,0.0879,726.4463,INTC,2025,2025-06-30,2025-07-25,2025-07-25,INTC,2025 Q2,0.1,0.0121
0.13,0.0067,2025-03-31,1,0.1233,1840.2985,INTC,2025,2025-03-31,2025-04-25,2025-04-25,INTC,2025 Q1,0.13,0.0067
