actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
0.98,0.9676,2025-12-31,4,0.0124,1.2815,BAC,2025,2025-12-31,2026-01-25,2026-01-25,BAC,2025 Q4,0.98,0.9676
1.06,0.961,2025-09-30,3,0.099,10.3018,BAC,2025,2025-09-30,2025-10-25,2025-10-25,BAC,2025 Q3,1.06,0.961
0.89,0.8643,2025-06-30,2,0.0257,2.9735,BAC,2025,2025-06-30,2025-07-25,2025-07-25,BAC,2025 Q2,0.89,0.8643
0.9,0.827,2025-03-31,1,0.073,8.8271,BAC,2025,2025-03-31,2025-04-25,2025-04-25,BAC,2025 Q1,0.9,0.827
