actual,estimate,period,quarter,surprise,surprisePercent,symbol,year,period_date,report_date,date,ticker,FiscalPeriod,epsActual,epsEstimate
1.04,1.0422,2026-03-31,2,-0.0022,-0.2111,CSCO,2026,2026-03-31,2026-04-25,2026-04-25,CSCO,2026 Q2,1.04,1.0422
1.0,1.0013,2025-12-31,1,-0.0013,-0.1298,CSCO,2026,2025-12-31,2026-01-25,2026-01-25,CSCO,2026 Q1,1.0,1.0013
0.99,0.995,2025-09-30,4,-0.005,-0.5025,CSCO,2025,2025-09-30,2025-10-25,2025-10-25,CSCO,2025 Q4,0.99,0.995
0.96,0.9364,2025-06-30,3,0.0236,2.5203,CSCO,2025,2025-06-30,2025-07-25,2025-07-25,CSCO,2025 Q3,0.96,0.9364
